"V1","V2","V3","V4"
34.73,7,2,79
34.196,4,2,79
33.662,4,2,79
33.128,2,2,79
32.594,4,2,79
32.06,2,2,79
31.526,6,2,79
30.992,5,2,79
30.458,7,2,79
29.924,4,2,79
29.39,6,2,79
28.856,2,2,79
28.322,3,2,79
27.788,6,2,79
27.254,6,2,79
26.72,5,2,79
26.186,1,2,79
25.652,5,2,79
25.118,2,2,79
24.584,8,2,79
24.05,7,2,79
23.516,7,2,79
22.982,6,2,79
22.448,6,2,79
21.914,8,2,79
21.38,9,2,79
20.846,6,2,79
20.312,6,2,79
19.778,5,2,79
19.244,9,2,79
18.71,6,2,79
18.176,8,2,79
17.642,7,2,79
17.108,8,2,79
16.574,10,2,79
16.04,9,2,79
15.506,6,2,79
14.972,9,2,79
14.438,12,2,79
13.904,7,2,79
13.37,12,2,79
12.836,12,2,79
12.302,16,2,79
11.768,10,2,79
11.234,15,2,79
10.7,10,2,79
10.166,9,2,79
9.632,12,2,79
9.098,15,2,79
8.564,10,2,79
8.03,15,2,79
7.496,15,2,79
6.962,14,2,79
6.428,16,2,79
5.894,14,2,79
5.36,13,2,79
4.826,16,2,79
4.292,14,2,79
3.758,14,2,79
3.224,18,2,79
2.69,17,2,79
2.156,17,2,79
1.622,19,2,79
1.088,19,2,79
0.554,20,2,79
0.02,20,2,79
302.52,14,1,80
296.47,4,1,80
279.922,1,2,80
268.89,1,2,80
257.858,1,2,80
246.826,1,2,80
241.31,1,2,80
235.794,1,2,80
213.73,1,2,80
208.214,1,2,80
202.698,1,2,80
196.648,1,2,80
191.132,1,2,80
185.616,2,2,80
180.1,1,2,80
174.584,1,2,80
169.068,1,2,80
163.552,1,2,80
158.036,1,2,80
152.52,2,2,80
140.954,1,2,80
135.438,3,2,80
129.922,1,2,80
124.406,2,2,80
118.89,2,2,80
112.84,1,2,80
107.324,2,2,80
101.808,4,2,80
96.2920000000002,1,2,80
90.2420000000002,2,2,80
84.7260000000002,5,2,80
79.2100000000002,1,2,80
73.1600000000001,9,2,80
67.644,1,2,80
61.594,7,2,80
55.544,4,2,80
50.028,2,2,80
43.978,7,2,80
37.928,9,2,80
31.878,9,2,80
25.828,9,2,80
19.778,10,2,80
19.244,6,2,80
18.71,4,2,80
18.176,6,2,80
17.642,11,2,80
17.108,13,2,80
16.574,8,2,80
16.04,12,2,80
15.506,11,2,80
14.972,7,2,80
14.438,14,2,80
13.904,12,2,80
13.37,11,2,80
12.836,13,2,80
12.302,15,2,80
11.768,9,2,80
11.234,9,2,80
10.7,9,2,80
10.166,13,2,80
9.632,14,2,80
9.098,14,2,80
8.564,15,2,80
8.03,14,2,80
7.496,18,2,80
6.962,12,2,80
6.428,13,2,80
5.894,16,2,80
5.36,16,2,80
4.826,17,2,80
4.292,19,2,80
3.758,15,2,80
3.224,14,2,80
2.69,18,2,80
2.156,19,2,80
1.622,18,2,80
1.088,20,2,80
0.554,19,2,80
0.02,20,2,80
647.37,6,1,81
641.854,1,2,81
503.954,1,2,81
310.36,1,2,81
266.232,1,2,81
227.085999999999,1,2,81
205.021999999999,1,2,81
182.957999999999,1,2,81
165.875999999999,1,2,81
154.844,1,2,81
149.328,1,2,81
120.680000000001,1,2,81
115.164000000001,1,2,81
103.598,1,2,81
97.5480000000003,1,2,81
92.0320000000003,5,2,81
85.9820000000002,2,2,81
74.416,3,2,81
68.366,3,2,81
62.3159999999999,2,2,81
56.2659999999999,1,2,81
50.2159999999999,2,2,81
49.6819999999999,1,2,81
48.6139999999999,4,2,81
48.0799999999999,1,2,81
47.012,5,2,81
46.478,1,2,81
45.41,1,2,81
44.876,2,2,81
44.342,1,2,81
43.274,3,2,81
42.74,5,2,81
42.206,5,2,81
41.672,2,2,81
41.138,2,2,81
40.604,1,2,81
40.07,5,2,81
39.536,2,2,81
39.002,3,2,81
38.468,3,2,81
37.934,2,2,81
37.4,3,2,81
36.866,1,2,81
36.332,3,2,81
35.798,4,2,81
35.264,2,2,81
34.73,2,2,81
34.196,7,2,81
33.662,3,2,81
33.128,7,2,81
32.594,2,2,81
32.06,7,2,81
31.526,4,2,81
30.992,5,2,81
30.458,9,2,81
29.924,3,2,81
29.39,3,2,81
28.856,7,2,81
28.322,5,2,81
27.788,4,2,81
27.254,8,2,81
26.72,8,2,81
26.186,5,2,81
25.652,4,2,81
25.118,9,2,81
24.584,5,2,81
24.05,5,2,81
23.516,8,2,81
22.982,7,2,81
22.448,11,2,81
21.914,6,2,81
21.38,9,2,81
20.846,10,2,81
20.312,5,2,81
19.778,9,2,81
19.244,10,2,81
18.71,7,2,81
18.176,11,2,81
17.642,10,2,81
17.108,10,2,81
16.574,8,2,81
16.04,10,2,81
15.506,12,2,81
14.972,11,2,81
14.438,11,2,81
13.904,9,2,81
13.37,11,2,81
12.836,11,2,81
12.302,12,2,81
11.768,9,2,81
11.234,12,2,81
10.7,11,2,81
10.166,13,2,81
9.632,14,2,81
9.098,12,2,81
8.564,12,2,81
8.03,17,2,81
7.496,12,2,81
6.962,19,2,81
6.428,15,2,81
5.894,13,2,81
5.36,16,2,81
4.826,13,2,81
4.292,12,2,81
3.758,13,2,81
3.224,14,2,81
2.69,17,2,81
2.156,18,2,81
1.622,20,2,81
1.088,19,2,81
0.554,20,2,81
0.02,20,2,81
211.77,16,1,82
205.72,13,1,82
199.67,1,2,82
194.154,1,2,82
188.638,1,2,82
172.09,1,2,82
166.574,1,2,82
155.542,3,2,82
150.026,1,2,82
138.994,1,2,82
132.944,2,2,82
127.428,3,2,82
121.912,3,2,82
116.396,5,2,82
110.88,1,2,82
104.83,1,2,82
99.3140000000001,6,2,82
93.7980000000001,5,2,82
82.2320000000001,6,2,82
76.7160000000001,6,2,82
70.6660000000001,1,2,82
65.15,4,2,82
59.1,4,2,82
53.584,7,2,82
47.534,8,2,82
41.484,8,2,82
35.968,2,2,82
29.918,10,2,82
23.868,12,2,82
17.818,12,2,82
11.768,9,2,82
11.234,17,2,82
10.7,14,2,82
10.166,12,2,82
9.632,14,2,82
9.098,12,2,82
8.564,17,2,82
8.03,16,2,82
7.496,11,2,82
6.962,13,2,82
6.428,15,2,82
5.894,19,2,82
5.36,14,2,82
4.826,15,2,82
4.292,17,2,82
3.758,18,2,82
3.224,19,2,82
2.69,20,2,82
2.156,15,2,82
1.622,19,2,82
1.088,19,2,82
0.554,20,2,82
0.02,20,2,82
1080.13,1,1,83
431.020000000001,1,1,83
369.986000000001,1,1,83
333.152,1,1,83
316.07,1,1,83
298.454,1,1,83
277.634,2,1,83
266.778,1,1,83
255.212,1,1,83
215.532,1,1,83
202.898,1,1,83
196.848,1,1,83
194.178,1,1,83
188.128,1,1,83
177.096,1,1,83
153.964,1,2,83
130.298,1,2,83
106.098,2,2,83
89.0160000000001,1,2,83
78.694,1,2,83
70.508,1,2,83
69.974,1,2,83
68.372,2,2,83
67.838,1,2,83
64.0999999999999,1,2,83
63.5659999999999,1,2,83
62.4979999999999,2,2,83
61.9639999999999,3,2,83
60.3619999999999,1,2,83
59.8279999999999,1,2,83
59.2939999999999,1,2,83
58.2259999999999,2,2,83
57.6919999999999,1,2,83
57.1579999999999,1,2,83
56.0899999999999,1,2,83
55.5559999999999,1,2,83
55.0219999999999,1,2,83
54.4879999999999,4,2,83
53.9539999999999,1,2,83
53.4199999999999,2,2,83
52.8859999999999,2,2,83
52.3519999999999,4,2,83
51.8179999999999,4,2,83
50.7499999999999,2,2,83
50.2159999999999,1,2,83
49.6819999999999,1,2,83
49.1479999999999,4,2,83
48.0799999999999,5,2,83
47.5459999999999,3,2,83
47.012,1,2,83
46.478,2,2,83
45.41,4,2,83
44.876,2,2,83
43.808,1,2,83
43.274,1,2,83
42.74,4,2,83
42.206,2,2,83
41.672,2,2,83
41.138,4,2,83
40.604,5,2,83
40.07,5,2,83
39.536,3,2,83
39.002,4,2,83
38.468,2,2,83
37.4,1,2,83
36.866,1,2,83
36.332,2,2,83
35.798,4,2,83
35.264,1,2,83
34.73,4,2,83
34.196,4,2,83
33.662,2,2,83
33.128,3,2,83
32.594,2,2,83
32.06,4,2,83
31.526,7,2,83
30.992,6,2,83
30.458,6,2,83
29.924,9,2,83
29.39,6,2,83
28.856,3,2,83
28.322,6,2,83
27.788,3,2,83
27.254,6,2,83
26.72,8,2,83
26.186,7,2,83
25.652,8,2,83
25.118,7,2,83
24.584,5,2,83
24.05,5,2,83
23.516,8,2,83
22.982,8,2,83
22.448,4,2,83
21.914,6,2,83
21.38,5,2,83
20.846,9,2,83
20.312,8,2,83
19.778,6,2,83
19.244,13,2,83
18.71,7,2,83
18.176,5,2,83
17.642,11,2,83
17.108,10,2,83
16.574,7,2,83
16.04,9,2,83
15.506,12,2,83
14.972,9,2,83
14.438,8,2,83
13.904,9,2,83
13.37,11,2,83
12.836,9,2,83
12.302,10,2,83
11.768,12,2,83
11.234,12,2,83
10.7,14,2,83
10.166,7,2,83
9.632,13,2,83
9.098,9,2,83
8.564,11,2,83
8.03,13,2,83
7.496,16,2,83
6.962,16,2,83
6.428,15,2,83
5.894,15,2,83
5.36,15,2,83
4.826,13,2,83
4.292,16,2,83
3.758,18,2,83
3.224,18,2,83
2.69,14,2,83
2.156,16,2,83
1.622,18,2,83
1.088,18,2,83
0.554,18,2,83
0.02,20,2,83
459.820000000001,9,1,84
453.770000000001,1,1,84
448.254000000001,1,2,84
420.674,1,2,84
398.61,1,2,84
321.386,1,2,84
282.774,1,2,84
227.08,1,2,84
210.532,1,2,84
182.952,1,2,84
177.436,1,2,84
171.92,1,2,84
154.838,1,2,84
149.322,2,2,84
121.208,3,2,84
115.692,1,2,84
109.642,1,2,84
104.126,3,2,84
98.6100000000004,1,2,84
92.5600000000003,3,2,84
87.0440000000002,1,2,84
80.9940000000002,3,2,84
75.4780000000001,2,2,84
69.428,3,2,84
63.3779999999999,1,2,84
57.8619999999999,1,2,84
51.8119999999999,5,2,84
45.7619999999999,3,2,84
39.712,7,2,84
33.662,3,2,84
33.128,2,2,84
32.594,3,2,84
32.06,10,2,84
31.526,8,2,84
30.992,8,2,84
30.458,4,2,84
29.924,9,2,84
29.39,4,2,84
28.856,8,2,84
28.322,2,2,84
27.788,5,2,84
27.254,5,2,84
26.72,6,2,84
26.186,7,2,84
25.652,3,2,84
25.118,7,2,84
24.584,6,2,84
24.05,9,2,84
23.516,4,2,84
22.982,7,2,84
22.448,10,2,84
21.914,7,2,84
21.38,7,2,84
20.846,8,2,84
20.312,10,2,84
19.778,7,2,84
19.244,8,2,84
18.71,14,2,84
18.176,8,2,84
17.642,12,2,84
17.108,8,2,84
16.574,1,2,84
16.04,9,2,84
15.506,12,2,84
14.972,11,2,84
14.438,9,2,84
13.904,13,2,84
13.37,8,2,84
12.836,11,2,84
12.302,12,2,84
11.768,9,2,84
11.234,13,2,84
10.7,11,2,84
10.166,12,2,84
9.632,13,2,84
9.098,14,2,84
8.564,16,2,84
8.03,17,2,84
7.496,11,2,84
6.962,15,2,84
6.428,15,2,84
5.894,15,2,84
5.36,16,2,84
4.826,14,2,84
4.292,17,2,84
3.758,18,2,84
3.224,16,2,84
2.69,17,2,84
2.156,20,2,84
1.622,18,2,84
1.088,19,2,84
0.554,20,2,84
0.02,20,2,84
72.62,16,1,85
66.57,19,1,85
60.52,17,1,85
54.47,20,1,85
48.42,16,1,85
42.37,19,1,85
36.32,18,1,85
30.27,19,1,85
24.22,18,1,85
18.17,19,1,85
12.12,18,1,85
6.07,20,1,85
0.02,20,1,85
502.170000000001,6,1,86
496.120000000001,1,1,86
485.088000000001,1,1,86
385.8,1,1,86
303.06,1,1,86
269.964,1,2,86
203.238,2,2,86
192.206,1,2,86
181.174,2,2,86
170.142,1,2,86
147.544,1,2,86
136.512,3,2,86
119.43,1,2,86
113.914,1,2,86
107.864,1,2,86
102.348,3,2,86
90.7820000000003,2,2,86
79.2160000000001,5,2,86
67.65,4,2,86
61.5999999999999,5,2,86
55.5499999999999,5,2,86
49.4999999999999,4,2,86
43.45,4,2,86
37.4,4,2,86
36.866,4,2,86
36.332,3,2,86
35.798,5,2,86
35.264,6,2,86
34.73,5,2,86
34.196,5,2,86
33.662,6,2,86
33.128,5,2,86
32.594,6,2,86
32.06,3,2,86
31.526,5,2,86
30.992,6,2,86
30.458,8,2,86
29.924,8,2,86
29.39,5,2,86
28.856,5,2,86
28.322,5,2,86
27.788,4,2,86
27.254,8,2,86
26.72,5,2,86
26.186,3,2,86
25.652,4,2,86
25.118,9,2,86
24.584,7,2,86
24.05,2,2,86
23.516,10,2,86
22.982,10,2,86
22.448,6,2,86
21.914,7,2,86
21.38,7,2,86
20.846,7,2,86
20.312,7,2,86
19.778,6,2,86
19.244,4,2,86
18.71,9,2,86
18.176,6,2,86
17.642,12,2,86
17.108,9,2,86
16.574,7,2,86
16.04,8,2,86
15.506,10,2,86
14.972,9,2,86
14.438,8,2,86
13.904,8,2,86
13.37,9,2,86
12.836,10,2,86
12.302,11,2,86
11.768,14,2,86
11.234,8,2,86
10.7,13,2,86
10.166,11,2,86
9.632,15,2,86
9.098,11,2,86
8.564,10,2,86
8.03,18,2,86
7.496,15,2,86
6.962,19,2,86
6.428,16,2,86
5.894,12,2,86
5.36,16,2,86
4.826,16,2,86
4.292,16,2,86
3.758,16,2,86
3.224,16,2,86
2.69,15,2,86
2.156,19,2,86
1.622,19,2,86
1.088,20,2,86
0.554,20,2,86
0.02,20,2,86
774.419999999999,5,1,87
685.629999999999,1,2,87
459.474,1,2,87
426.378,1,2,87
182.605999999999,1,2,87
148.976,1,2,87
114.812000000001,1,2,87
103.246,2,2,87
85.6300000000002,1,2,87
79.5800000000001,1,2,87
73.53,1,2,87
67.4799999999999,1,2,87
61.4299999999999,2,2,87
60.8959999999999,1,2,87
60.3619999999999,1,2,87
59.8279999999999,1,2,87
59.2939999999999,1,2,87
58.2259999999999,3,2,87
57.6919999999999,1,2,87
57.1579999999999,2,2,87
56.0899999999999,1,2,87
55.5559999999999,1,2,87
55.0219999999999,1,2,87
53.9539999999999,3,2,87
53.4199999999999,2,2,87
52.8859999999999,3,2,87
52.3519999999999,2,2,87
51.8179999999999,3,2,87
51.2839999999999,1,2,87
50.7499999999999,3,2,87
50.2159999999999,1,2,87
49.6819999999999,2,2,87
49.1479999999999,2,2,87
48.0799999999999,2,2,87
47.5459999999999,4,2,87
47.012,1,2,87
46.478,5,2,87
45.944,1,2,87
45.41,2,2,87
44.876,1,2,87
44.342,2,2,87
43.808,2,2,87
43.274,3,2,87
42.74,4,2,87
42.206,3,2,87
41.672,5,2,87
41.138,1,2,87
40.604,2,2,87
40.07,5,2,87
39.536,5,2,87
38.468,6,2,87
37.934,3,2,87
37.4,8,2,87
36.866,1,2,87
36.332,5,2,87
35.798,2,2,87
35.264,6,2,87
34.73,3,2,87
34.196,7,2,87
33.662,6,2,87
33.128,4,2,87
32.594,3,2,87
32.06,6,2,87
31.526,1,2,87
30.992,6,2,87
30.458,2,2,87
29.924,4,2,87
29.39,3,2,87
28.856,7,2,87
28.322,6,2,87
27.788,11,2,87
27.254,3,2,87
26.72,3,2,87
26.186,8,2,87
25.652,6,2,87
25.118,10,2,87
24.584,8,2,87
24.05,6,2,87
23.516,7,2,87
22.982,11,2,87
22.448,6,2,87
21.914,11,2,87
21.38,11,2,87
20.846,6,2,87
20.312,7,2,87
19.778,5,2,87
19.244,9,2,87
18.71,11,2,87
18.176,9,2,87
17.642,10,2,87
17.108,11,2,87
16.574,12,2,87
16.04,8,2,87
15.506,8,2,87
14.972,10,2,87
14.438,7,2,87
13.904,12,2,87
13.37,10,2,87
12.836,10,2,87
12.302,11,2,87
11.768,12,2,87
11.234,9,2,87
10.7,14,2,87
10.166,9,2,87
9.632,12,2,87
9.098,14,2,87
8.564,15,2,87
8.03,16,2,87
7.496,15,2,87
6.962,16,2,87
6.428,16,2,87
5.894,9,2,87
5.36,16,2,87
4.826,19,2,87
4.292,17,2,87
3.758,16,2,87
3.224,16,2,87
2.69,18,2,87
2.156,17,2,87
1.622,20,2,87
1.088,19,2,87
0.554,19,2,87
0.02,20,2,87
756.269999999999,4,1,88
595.772,1,1,88
286.341999999999,1,1,88
225.665999999999,1,1,88
175.487999999999,1,1,88
169.971999999999,1,1,88
152.89,1,2,88
141.858,1,2,88
130.292000000001,1,2,88
124.776000000001,1,2,88
118.726000000001,3,2,88
113.210000000001,1,2,88
101.644,1,2,88
89.5440000000002,1,2,88
77.9780000000001,1,2,88
65.8779999999999,2,2,88
59.8279999999999,1,2,88
58.2259999999999,2,2,88
57.1579999999999,3,2,88
56.0899999999999,2,2,88
55.5559999999999,2,2,88
55.0219999999999,2,2,88
54.4879999999999,3,2,88
53.9539999999999,1,2,88
53.4199999999999,2,2,88
52.8859999999999,3,2,88
52.3519999999999,1,2,88
51.2839999999999,2,2,88
50.7499999999999,3,2,88
50.2159999999999,2,2,88
49.6819999999999,2,2,88
49.1479999999999,2,2,88
48.6139999999999,4,2,88
48.0799999999999,2,2,88
47.5459999999999,2,2,88
47.012,1,2,88
46.478,1,2,88
45.944,1,2,88
44.342,3,2,88
43.808,2,2,88
43.274,1,2,88
42.206,5,2,88
41.672,2,2,88
41.138,3,2,88
40.604,6,2,88
40.07,2,2,88
39.536,7,2,88
39.002,4,2,88
38.468,4,2,88
37.934,6,2,88
37.4,4,2,88
36.866,8,2,88
36.332,8,2,88
35.798,5,2,88
35.264,4,2,88
34.73,6,2,88
34.196,4,2,88
33.662,4,2,88
33.128,4,2,88
32.594,3,2,88
32.06,6,2,88
31.526,7,2,88
30.992,4,2,88
30.458,7,2,88
29.924,3,2,88
29.39,6,2,88
28.856,2,2,88
28.322,5,2,88
27.788,12,2,88
27.254,9,2,88
26.72,3,2,88
26.186,4,2,88
25.652,8,2,88
25.118,3,2,88
24.584,9,2,88
24.05,7,2,88
23.516,8,2,88
22.982,13,2,88
22.448,5,2,88
21.914,8,2,88
21.38,6,2,88
20.846,11,2,88
20.312,8,2,88
19.778,9,2,88
19.244,8,2,88
18.71,6,2,88
18.176,10,2,88
17.642,14,2,88
17.108,10,2,88
16.574,14,2,88
16.04,5,2,88
15.506,13,2,88
14.972,10,2,88
14.438,8,2,88
13.904,10,2,88
13.37,8,2,88
12.836,9,2,88
12.302,12,2,88
11.768,12,2,88
11.234,14,2,88
10.7,12,2,88
10.166,13,2,88
9.632,15,2,88
9.098,14,2,88
8.564,12,2,88
8.03,15,2,88
7.496,13,2,88
6.962,16,2,88
6.428,13,2,88
5.894,13,2,88
5.36,12,2,88
4.826,17,2,88
4.292,15,2,88
3.758,15,2,88
3.224,18,2,88
2.69,17,2,88
2.156,20,2,88
1.622,18,2,88
1.088,20,2,88
0.554,18,2,88
0.02,20,2,88
278.32,16,1,89
272.27,4,1,89
272.27,1,2,89
261.238,1,2,89
244.69,1,2,89
239.174,1,2,89
233.658,1,2,89
228.142,1,2,89
217.11,1,2,89
206.078,1,2,89
200.562,1,2,89
194.512,1,2,89
188.996,1,2,89
183.48,2,2,89
177.964,1,2,89
172.448,1,2,89
166.932,1,2,89
155.9,2,2,89
150.384,2,2,89
144.868,1,2,89
133.302,1,2,89
127.786,1,2,89
122.27,1,2,89
116.754,5,2,89
99.6720000000002,4,2,89
94.1560000000002,4,2,89
88.1060000000002,3,2,89
82.5900000000002,5,2,89
71.0240000000001,9,2,89
65.508,2,2,89
59.458,8,2,89
53.408,3,2,89
47.892,6,2,89
41.842,9,2,89
35.792,8,2,89
29.742,11,2,89
23.692,5,2,89
17.642,10,2,89
17.108,9,2,89
16.574,8,2,89
16.04,13,2,89
15.506,8,2,89
14.972,8,2,89
14.438,10,2,89
13.904,7,2,89
13.37,12,2,89
12.836,8,2,89
12.302,9,2,89
11.768,6,2,89
11.234,11,2,89
10.7,12,2,89
10.166,16,2,89
9.632,13,2,89
9.098,12,2,89
8.564,13,2,89
8.03,15,2,89
7.496,12,2,89
6.962,15,2,89
6.428,12,2,89
5.894,13,2,89
5.36,16,2,89
4.826,18,2,89
4.292,11,2,89
3.758,16,2,89
3.224,18,2,89
2.69,19,2,89
2.156,18,2,89
1.622,20,2,89
1.088,20,2,89
0.554,19,2,89
0.02,20,2,89
346.690000000001,2,1,90
328.000000000001,1,1,90
326.398000000001,1,1,90
325.864000000001,1,1,90
325.330000000001,1,1,90
323.194000000001,1,1,90
314.650000000001,1,1,90
311.446,1,1,90
310.378,1,1,90
303.97,1,1,90
294.716,1,1,90
282.616,1,1,90
275.498,1,1,90
274.43,1,1,90
256.28,1,1,90
232.614,1,1,90
203.432,1,1,90
185.816,1,2,90
155.566,1,2,90
136.348,3,2,90
127.628,2,2,90
114.46,1,2,90
113.926,2,2,90
107.876,1,2,90
92.0380000000001,1,2,90
83.8520000000001,1,2,90
82.2500000000001,1,2,90
81.7160000000001,3,2,90
75.6660000000001,1,2,90
75.1320000000001,2,2,90
73.53,2,2,90
72.996,1,2,90
66.946,1,2,90
66.4119999999999,2,2,90
64.2759999999999,1,2,90
63.7419999999999,2,2,90
63.2079999999999,1,2,90
56.0899999999999,4,2,90
55.5559999999999,5,2,90
55.0219999999999,1,2,90
54.4879999999999,2,2,90
53.9539999999999,2,2,90
52.8859999999999,1,2,90
52.3519999999999,1,2,90
51.8179999999999,3,2,90
51.2839999999999,1,2,90
50.7499999999999,3,2,90
50.2159999999999,3,2,90
49.6819999999999,2,2,90
49.1479999999999,3,2,90
48.6139999999999,2,2,90
48.0799999999999,3,2,90
47.5459999999999,2,2,90
47.012,4,2,90
46.478,3,2,90
45.944,2,2,90
45.41,5,2,90
44.876,3,2,90
44.342,2,2,90
43.808,4,2,90
43.274,7,2,90
42.74,5,2,90
42.206,4,2,90
41.672,3,2,90
41.138,1,2,90
40.604,3,2,90
40.07,3,2,90
39.536,3,2,90
39.002,2,2,90
38.468,3,2,90
37.934,2,2,90
37.4,2,2,90
36.866,4,2,90
36.332,5,2,90
35.798,6,2,90
35.264,5,2,90
34.73,3,2,90
34.196,2,2,90
33.662,2,2,90
33.128,1,2,90
32.594,3,2,90
32.06,5,2,90
31.526,5,2,90
30.992,7,2,90
30.458,5,2,90
29.924,6,2,90
29.39,2,2,90
28.856,6,2,90
28.322,3,2,90
27.788,6,2,90
27.254,6,2,90
26.72,9,2,90
26.186,8,2,90
25.652,5,2,90
25.118,5,2,90
24.584,6,2,90
24.05,5,2,90
23.516,9,2,90
22.982,4,2,90
22.448,10,2,90
21.914,5,2,90
21.38,8,2,90
20.846,7,2,90
20.312,5,2,90
19.778,8,2,90
19.244,7,2,90
18.71,10,2,90
18.176,10,2,90
17.642,11,2,90
17.108,7,2,90
16.574,11,2,90
16.04,7,2,90
15.506,9,2,90
14.972,8,2,90
14.438,11,2,90
13.904,9,2,90
13.37,8,2,90
12.836,11,2,90
12.302,11,2,90
11.768,7,2,90
11.234,7,2,90
10.7,10,2,90
10.166,14,2,90
9.632,15,2,90
9.098,10,2,90
8.564,11,2,90
8.03,14,2,90
7.496,15,2,90
6.962,14,2,90
6.428,19,2,90
5.894,14,2,90
5.36,18,2,90
4.826,11,2,90
4.292,16,2,90
3.758,18,2,90
3.224,18,2,90
2.69,15,2,90
2.156,18,2,90
1.622,17,2,90
1.088,20,2,90
0.554,20,2,90
0.02,20,2,90
6.07,20,1,91
0.02,20,1,91
968.019999999997,3,1,92
923.891999999998,1,1,92
437.416,1,2,92
371.223999999999,1,2,92
316.063999999999,1,2,92
193.644,1,2,92
125.850000000001,1,2,92
114.284000000001,1,2,92
96.6680000000003,1,2,92
90.6180000000002,2,2,92
84.5680000000001,1,2,92
76.3820000000001,2,2,92
74.246,1,2,92
73.178,1,2,92
72.11,1,2,92
71.576,1,2,92
71.042,1,2,92
70.508,1,2,92
69.44,1,2,92
67.838,1,2,92
67.304,2,2,92
65.7019999999999,2,2,92
65.1679999999999,3,2,92
64.0999999999999,2,2,92
63.5659999999999,2,2,92
62.4979999999999,1,2,92
60.8959999999999,1,2,92
60.3619999999999,3,2,92
59.8279999999999,4,2,92
59.2939999999999,4,2,92
58.7599999999999,1,2,92
58.2259999999999,2,2,92
57.6919999999999,1,2,92
57.1579999999999,2,2,92
56.6239999999999,1,2,92
55.5559999999999,2,2,92
54.4879999999999,2,2,92
53.9539999999999,1,2,92
53.4199999999999,1,2,92
52.8859999999999,1,2,92
52.3519999999999,4,2,92
50.7499999999999,2,2,92
50.2159999999999,2,2,92
49.6819999999999,2,2,92
49.1479999999999,4,2,92
48.6139999999999,2,2,92
48.0799999999999,1,2,92
47.5459999999999,5,2,92
47.012,1,2,92
46.478,2,2,92
45.944,2,2,92
45.41,5,2,92
44.876,2,2,92
43.808,3,2,92
43.274,2,2,92
42.74,2,2,92
42.206,3,2,92
41.672,3,2,92
41.138,3,2,92
40.604,3,2,92
40.07,3,2,92
39.536,3,2,92
39.002,1,2,92
38.468,2,2,92
37.934,4,2,92
37.4,1,2,92
36.866,2,2,92
36.332,6,2,92
35.798,2,2,92
35.264,6,2,92
34.73,3,2,92
34.196,4,2,92
33.662,2,2,92
33.128,6,2,92
32.594,5,2,92
32.06,4,2,92
31.526,1,2,92
30.992,4,2,92
30.458,4,2,92
29.924,3,2,92
29.39,4,2,92
28.856,5,2,92
28.322,6,2,92
27.788,7,2,92
27.254,4,2,92
26.72,8,2,92
26.186,4,2,92
25.652,6,2,92
25.118,7,2,92
24.584,9,2,92
24.05,5,2,92
23.516,4,2,92
22.982,6,2,92
22.448,5,2,92
21.914,7,2,92
21.38,6,2,92
20.846,4,2,92
20.312,7,2,92
19.778,11,2,92
19.244,3,2,92
18.71,16,2,92
18.176,5,2,92
17.642,8,2,92
17.108,10,2,92
16.574,9,2,92
16.04,12,2,92
15.506,11,2,92
14.972,8,2,92
14.438,6,2,92
13.904,8,2,92
13.37,7,2,92
12.836,13,2,92
12.302,11,2,92
11.768,15,2,92
11.234,17,2,92
10.7,11,2,92
10.166,12,2,92
9.632,13,2,92
9.098,12,2,92
8.564,16,2,92
8.03,12,2,92
7.496,18,2,92
6.962,12,2,92
6.428,18,2,92
5.894,20,2,92
5.36,13,2,92
4.826,19,2,92
4.292,13,2,92
3.758,16,2,92
3.224,17,2,92
2.69,16,2,92
2.156,18,2,92
1.622,19,2,92
1.088,20,2,92
0.554,20,2,92
0.02,20,2,92
296.47,12,1,93
290.42,6,1,93
268.356,1,1,93
257.324,1,2,93
246.292,1,2,93
235.26,1,2,93
229.744,1,2,93
224.228,1,2,93
213.196,1,2,93
185.082,1,2,93
179.566,2,2,93
168.534,1,2,93
157.502,1,2,93
151.986,2,2,93
140.42,1,2,93
134.904,3,2,93
129.388,2,2,93
123.872,3,2,93
118.356,2,2,93
112.306,1,2,93
106.79,2,2,93
101.274,4,2,93
89.7080000000002,5,2,93
84.1920000000002,5,2,93
72.6260000000001,6,2,93
67.11,1,2,93
61.06,9,2,93
55.01,9,2,93
49.494,4,2,93
43.444,10,2,93
37.394,7,2,93
31.344,6,2,93
25.294,9,2,93
19.244,8,2,93
18.71,8,2,93
18.176,10,2,93
17.642,13,2,93
17.108,9,2,93
16.574,8,2,93
16.04,10,2,93
15.506,4,2,93
14.972,6,2,93
14.438,11,2,93
13.904,7,2,93
13.37,13,2,93
12.836,12,2,93
12.302,16,2,93
11.768,11,2,93
11.234,15,2,93
10.7,16,2,93
10.166,11,2,93
9.632,13,2,93
9.098,14,2,93
8.564,13,2,93
8.03,13,2,93
7.496,17,2,93
6.962,13,2,93
6.428,15,2,93
5.894,17,2,93
5.36,20,2,93
4.826,18,2,93
4.292,18,2,93
3.758,17,2,93
3.224,16,2,93
2.69,19,2,93
2.156,16,2,93
1.622,19,2,93
1.088,18,2,93
0.554,20,2,93
0.02,20,2,93
1095.07,2,1,94
790.621999999998,1,1,94
740.977999999998,1,1,94
575.497999999999,1,2,94
443.113999999999,1,2,94
101.832,1,2,94
